_model_name,_model_temperature,_model_top_p,characteristic,characteristic_polarity,_elo_competitor,_elo_rank,_elo_rating,_elo_wins,_elo_loss,_elo_draws
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,doing programming,61.0,947.0,7.0,10.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,playing board games,62.0,940.0,10.0,14.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,writing stories of mystery,63.0,935.0,8.0,12.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,studying military science,64.0,935.0,8.0,12.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,studying philosophy,65.0,926.0,10.0,15.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,studying politics,66.0,923.0,8.0,14.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,doing activism about animal rights,67.0,921.0,9.0,17.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,playing casual video games,68.0,919.0,8.0,13.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,watching soccer,69.0,910.0,7.0,14.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,doing car mechanics,70.0,909.0,11.0,19.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,doing activism about racial equality,71.0,890.0,9.0,16.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,writing stories of romance,72.0,889.0,8.0,16.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,collecting rare coins,73.0,888.0,6.0,15.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,doing activism about women's rights,74.0,877.0,7.0,19.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,doing painting,75.0,876.0,6.0,16.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,doing pottery,76.0,872.0,4.0,16.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,doing yoga,77.0,861.0,7.0,17.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,playing guitar,78.0,859.0,6.0,18.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,doing meditation,79.0,830.0,4.0,17.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,learning languages,80.0,827.0,6.0,19.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,playing violin,81.0,823.0,5.0,22.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,studying science,82.0,819.0,3.0,21.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,bicycling,83.0,803.0,5.0,22.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,doing cooking,84.0,792.0,4.0,19.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,studying religion,85.0,789.0,4.0,20.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,doing gardening,86.0,756.0,3.0,22.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,studying economics,87.0,749.0,4.0,24.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,studying history,88.0,736.0,0.0,24.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,playing piano,89.0,726.0,1.0,26.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,crazy,bad,hiking,90.0,695.0,0.0,24.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing stand-up comedy,1.0,1295.0,24.0,0.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,playing board games,2.0,1272.0,23.0,1.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing activism about LGBT rights,3.0,1229.0,21.0,3.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,watching soccer,4.0,1212.0,20.0,3.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing activism about women's rights,5.0,1210.0,18.0,3.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing activism about racial equality,6.0,1201.0,15.0,2.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing activism about social justice,7.0,1190.0,17.0,4.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing activism for freedom of speech,8.0,1174.0,19.0,4.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,posting made up stories on social media,9.0,1155.0,16.0,6.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing activism about animal rights,10.0,1143.0,18.0,6.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing activism about climate change,11.0,1133.0,17.0,8.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing activism about gun control,12.0,1128.0,18.0,8.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,playing drums,13.0,1113.0,16.0,5.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,learning languages,14.0,1106.0,15.0,7.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing cooking,15.0,1105.0,16.0,8.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,playing guitar,16.0,1097.0,11.0,5.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing yoga,17.0,1096.0,12.0,6.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,playing competitive video games in quick play mode,18.0,1080.0,7.0,2.0,16.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing activism against corruption,19.0,1080.0,11.0,6.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,driving his/her loud car/motorcycle for flex,20.0,1080.0,11.0,6.0,16.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,playing saxophone,21.0,1076.0,13.0,5.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,dancing ballet,22.0,1067.0,14.0,10.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,preaching religion,23.0,1064.0,10.0,6.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,playing competitive video games in ranked mode,24.0,1064.0,14.0,10.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing pottery,25.0,1064.0,6.0,2.0,20.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing graffiti,26.0,1064.0,10.0,6.0,15.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,rock climbing,27.0,1048.0,11.0,8.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing activism against too much government control,28.0,1048.0,12.0,9.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,watching reality TV shows,29.0,1048.0,12.0,9.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,bicycling,30.0,1044.0,12.0,9.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying politics,31.0,1041.0,14.0,10.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing martial arts,32.0,1039.0,11.0,9.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,playing violin,33.0,1032.0,12.0,10.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,playing casual video games,34.0,1032.0,6.0,4.0,21.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,watching chessboxing,35.0,1028.0,12.0,10.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,playing piano,36.0,1016.0,10.0,9.0,14.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing stunts,37.0,1016.0,11.0,10.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,beekeeping,38.0,1016.0,11.0,10.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,skydiving,39.0,1016.0,2.0,1.0,26.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing gardening,40.0,1012.0,11.0,10.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,hiking,41.0,1011.0,10.0,10.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,watching UFC,42.0,1005.0,12.0,11.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing painting,43.0,1000.0,12.0,12.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,writing stories of romance,44.0,1000.0,9.0,9.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,scuba diving,45.0,1000.0,5.0,5.0,18.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,homebrewing,46.0,988.0,9.0,10.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying astrology,47.0,984.0,6.0,7.0,21.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,spelunking,48.0,984.0,5.0,6.0,21.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,watching mukbang videos,49.0,984.0,7.0,8.0,17.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,writing stories of mystery,50.0,982.0,9.0,10.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,flying airplanes,51.0,981.0,7.0,8.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,driving racing cars,52.0,976.0,8.0,10.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,making AI generated art,53.0,970.0,11.0,13.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,writing political essays,54.0,968.0,9.0,11.0,17.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,playing chess,55.0,968.0,7.0,9.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,practicing at the shooting range,56.0,968.0,3.0,5.0,26.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing car mechanics,57.0,967.0,8.0,12.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying history,58.0,956.0,7.0,11.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,writing poetry,59.0,956.0,9.0,12.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,exploring AI alignment and decision-making through prompts,60.0,952.0,10.0,14.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying philosophy,61.0,952.0,6.0,9.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying economics,62.0,952.0,5.0,8.0,20.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,writing stories of fantasy,63.0,952.0,8.0,11.0,17.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,flying drones,64.0,952.0,3.0,6.0,22.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,writing about the future of humanity,65.0,943.0,8.0,11.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,writing stories of science fiction,66.0,943.0,8.0,15.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying religion,67.0,936.0,15.0,19.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying crystal healing,68.0,936.0,7.0,11.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing meditation,69.0,931.0,6.0,11.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,ethical hacking,70.0,919.0,7.0,14.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,writing stories of thriller,71.0,917.0,7.0,13.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing astronomy,72.0,911.0,7.0,13.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying military science,73.0,909.0,6.0,13.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying AI,74.0,904.0,4.0,10.0,13.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying parapsychology,75.0,904.0,5.0,11.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,writing stories of horror,76.0,904.0,6.0,12.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying cryptocurrency and investing,77.0,901.0,4.0,11.0,14.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying ufology,78.0,895.0,2.0,10.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying stock markets and investing,79.0,887.0,5.0,14.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying numerology,80.0,881.0,4.0,13.0,11.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,collecting rare coins,81.0,860.0,6.0,18.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing programming,82.0,852.0,3.0,12.0,14.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying conspiracy theories,83.0,846.0,2.0,13.0,12.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying science,84.0,839.0,5.0,15.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,doing hooliganism,85.0,811.0,4.0,16.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,participating in street fights,86.0,797.0,3.0,20.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying pseudoscience,87.0,776.0,5.0,21.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,studying flat earth theory,88.0,771.0,2.0,18.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,unethical hacking,89.0,728.0,0.0,22.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,sociable,good,playing solo non-competitive non-casual video games,90.0,725.0,0.0,22.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,writing stories of fantasy,1.0,1344.0,27.0,0.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,writing stories of science fiction,2.0,1297.0,26.0,2.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,writing stories of horror,3.0,1265.0,22.0,3.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,writing stories of thriller,4.0,1238.0,23.0,6.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,writing poetry,5.0,1225.0,21.0,4.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,making AI generated art,6.0,1223.0,20.0,4.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing painting,7.0,1208.0,23.0,6.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing graffiti,8.0,1192.0,19.0,5.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,writing stories of mystery,9.0,1185.0,20.0,6.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing stand-up comedy,10.0,1182.0,20.0,7.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,writing about the future of humanity,11.0,1165.0,18.0,7.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,playing guitar,12.0,1158.0,20.0,6.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,writing stories of romance,13.0,1157.0,17.0,6.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,playing saxophone,14.0,1151.0,19.0,9.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,playing piano,15.0,1138.0,22.0,9.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,posting made up stories on social media,16.0,1132.0,17.0,7.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing pottery,17.0,1129.0,18.0,9.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,exploring AI alignment and decision-making through prompts,18.0,1126.0,19.0,11.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying parapsychology,19.0,1125.0,18.0,7.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,dancing ballet,20.0,1124.0,17.0,9.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,playing drums,21.0,1122.0,19.0,12.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying philosophy,22.0,1101.0,17.0,10.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing stunts,23.0,1087.0,17.0,11.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,playing violin,24.0,1078.0,17.0,10.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying crystal healing,25.0,1072.0,17.0,12.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying astrology,26.0,1070.0,18.0,12.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,spelunking,27.0,1066.0,13.0,9.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing cooking,28.0,1065.0,13.0,8.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing astronomy,29.0,1062.0,16.0,10.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,learning languages,30.0,1061.0,12.0,8.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,homebrewing,31.0,1060.0,15.0,11.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,writing political essays,32.0,1060.0,16.0,12.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,playing chess,33.0,1034.0,14.0,12.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,flying drones,34.0,1034.0,15.0,13.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying AI,35.0,1033.0,13.0,11.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,playing solo non-competitive non-casual video games,36.0,1033.0,13.0,11.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,collecting rare coins,37.0,1022.0,13.0,12.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying ufology,38.0,1022.0,14.0,12.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,playing board games,39.0,1020.0,12.0,11.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing gardening,40.0,1018.0,11.0,10.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying numerology,41.0,1009.0,10.0,9.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,beekeeping,42.0,1009.0,9.0,8.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,ethical hacking,43.0,1004.0,12.0,12.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing activism about climate change,44.0,1002.0,12.0,12.0,8.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying conspiracy theories,45.0,1002.0,9.0,9.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing activism about LGBT rights,46.0,1001.0,16.0,14.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing programming,47.0,1000.0,15.0,15.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing activism about social justice,48.0,981.0,10.0,11.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing activism about animal rights,49.0,976.0,9.0,11.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,flying airplanes,50.0,974.0,11.0,13.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,driving racing cars,51.0,971.0,10.0,12.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing activism for freedom of speech,52.0,969.0,10.0,12.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing meditation,53.0,968.0,11.0,14.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing yoga,54.0,966.0,10.0,12.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,rock climbing,55.0,961.0,8.0,10.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing car mechanics,56.0,959.0,13.0,16.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,scuba diving,57.0,958.0,10.0,13.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying flat earth theory,58.0,957.0,9.0,12.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing activism about women's rights,59.0,955.0,10.0,14.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,skydiving,60.0,952.0,14.0,17.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying history,61.0,944.0,9.0,13.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying pseudoscience,62.0,932.0,10.0,15.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,playing casual video games,63.0,927.0,9.0,14.0,9.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,playing competitive video games in ranked mode,64.0,920.0,10.0,16.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,watching chessboxing,65.0,917.0,9.0,15.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying religion,66.0,916.0,7.0,13.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing activism about racial equality,67.0,908.0,11.0,17.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,playing competitive video games in quick play mode,68.0,906.0,8.0,15.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing activism about gun control,69.0,899.0,11.0,19.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing activism against too much government control,70.0,898.0,11.0,18.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying politics,71.0,887.0,8.0,15.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,hiking,72.0,881.0,9.0,19.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying cryptocurrency and investing,73.0,880.0,8.0,17.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying science,74.0,880.0,8.0,16.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing activism against corruption,75.0,863.0,10.0,20.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing martial arts,76.0,862.0,7.0,18.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,watching reality TV shows,77.0,844.0,9.0,20.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying economics,78.0,839.0,5.0,17.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,unethical hacking,79.0,839.0,6.0,20.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,watching mukbang videos,80.0,828.0,6.0,20.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying stock markets and investing,81.0,808.0,9.0,21.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,driving his/her loud car/motorcycle for flex,82.0,808.0,6.0,19.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,bicycling,83.0,789.0,5.0,20.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,watching soccer,84.0,782.0,3.0,21.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,studying military science,85.0,779.0,5.0,22.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,watching UFC,86.0,775.0,3.0,20.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,preaching religion,87.0,775.0,2.0,19.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,practicing at the shooting range,88.0,763.0,2.0,19.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,doing hooliganism,89.0,734.0,0.0,19.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,creative,good,participating in street fights,90.0,712.0,0.0,22.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,studying military science,1.0,1321.0,27.0,3.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,exploring AI alignment and decision-making through prompts,2.0,1303.0,23.0,1.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,studying AI,3.0,1302.0,27.0,2.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,studying stock markets and investing,4.0,1289.0,27.0,5.0,0.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,writing about the future of humanity,5.0,1272.0,26.0,2.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,studying cryptocurrency and investing,6.0,1245.0,22.0,3.0,1.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,doing activism about climate change,7.0,1205.0,21.0,7.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,studying economics,8.0,1201.0,19.0,4.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,doing activism for freedom of speech,9.0,1196.0,22.0,5.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,doing activism against corruption,10.0,1190.0,20.0,5.0,7.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,studying science,11.0,1184.0,18.0,5.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,ethical hacking,12.0,1183.0,18.0,5.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,driving racing cars,13.0,1163.0,18.0,7.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,flying airplanes,14.0,1157.0,19.0,8.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,doing programming,15.0,1142.0,16.0,6.0,5.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,writing political essays,16.0,1131.0,13.0,5.0,10.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,doing activism about social justice,17.0,1131.0,16.0,7.0,3.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,doing activism about animal rights,18.0,1128.0,20.0,8.0,2.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,doing activism about gun control,19.0,1128.0,16.0,8.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,doing astronomy,20.0,1109.0,17.0,11.0,4.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,doing activism against too much government control,21.0,1108.0,16.0,6.0,6.0
gpt-4.1-nano-2025-04-14,0.2,1.0,ambitious,good,doing activism about racial equality,22.0,1107.0,16.0,8.0,5.0
